timestamp	open	high	low	close	volume
6/5/2008	576.21	588.04	576.21	586.3	7825500
6/4/2008	565.33	578	564.55	572.22	6719600
6/3/2008	577.945	580.4999	560.61	567.3	8601900
6/2/2008	582.5	583.89	571.2701	575	7341000
5/30/2008	583.47	589.92	581.3	585.8	6443900
5/29/2008	574.79	585.88	573.2	583	9680300
5/28/2008	567.96	571.49	561.1	568.24	8092600
5/27/2008	544.26	562.6	543.85	560.9	7723200
5/23/2008	546.91	553	537.81	544.62	8854100
5/22/2008	551.67	554.21	540.25	549.46	10142400
5/21/2008	577.79	581.41	547.89	549.99	12923200
5/20/2008	574.63	582.48	572.91	578.6	6620500
5/19/2008	578.55	588.88	573.52	577.52	11197700
5/16/2008	581.43	584.68	578.32	580.0701	8539600
5/15/2008	579	582.95	575.61	581	8676700
5/14/2008	586.5	591.19	575.25	576.3	8742800
5/13/2008	587	587.95	578.55	583	10316600
5/12/2008	574.75	586.75	568.91	584.94	9718000
5/9/2008	579.5	585	571.3	573.2	8960800
5/8/2008	586.2	589.3	578.91	583.01	10235500
5/7/2008	590.7	599.49	576.43	579	13212700
5/6/2008	591	592	583	586.36	9249300
5/5/2008	599	599	587.13	594.9	12549400
5/2/2008	598.84	602.45	579.3	581.29	13983600
5/1/2008	578.31	594.93	576.972	593.08	13192300
4/30/2008	562.27	584.86	558.47	574.29	15790100
4/29/2008	550.22	563.4	550.01	558.47	8683300
4/28/2008	544	556.81	539	552.12	8009100
4/25/2008	548.7	553	542.73	544.06	8320400
4/24/2008	551.29	554.49	540.02	543.04	8261900
4/23/2008	558	559.31	540.95	546.49	9833100
4/22/2008	537.8	560.8299	537.56	555	15861100
4/21/2008	539	542.59	530.29	537.79	14864500
4/18/2008	535	547.7	524.77	539.41	36434700
4/17/2008	455.64	459.37	446.52	449.54	26679200
4/16/2008	444.3	458.28	441	455.03	15246100
4/15/2008	451.66	459.72	443.72	446.84	9146000
4/14/2008	457.16	457.45	450.15	451.66	7677500
4/11/2008	464.07	467.26	455.01	457.45	8331000
4/10/2008	464.96	473.864	461.85	469.08	10134600
4/9/2008	469.13	472	457.54	464.19	12084100
4/8/2008	473.04	474.14	462.01	467.81	9084900
4/7/2008	477.03	485.44	473.53	476.82	11875100
4/4/2008	457.01	477.83	456.2	471.09	11782600
4/3/2008	461.73	463.29	448.13	455.12	13543200
4/2/2008	469.9	475.74	460.39	465.7	11986000
4/1/2008	447.74	466.5	446.87	465.71	12174000
3/31/2008	435.64	442.69	432.01	440.47	8883900
3/28/2008	447.46	453.569	434.31	438.08	8743600
3/27/2008	446	448.61	440.49	444.08	11652700
3/26/2008	452.59	462.87	449.29	458.19	10440900
3/25/2008	457.46	457.47	446	450.78	11651500
3/24/2008	438.43	465.78	437.72	460.56	13513400
3/20/2008	427.32	435.7	417.5	433.55	19806900
3/19/2008	441.11	447.5	431.67	432	12345600
3/18/2008	428.98	440.84	425.5301	439.16	14459900
3/17/2008	427.99	433.71	412.11	419.87	15760600
3/14/2008	442.98	449.34	430.62	437.92	13135600
3/13/2008	432.67	446.98	428.78	443.01	15437700
3/12/2008	440.01	447.88	438.07	440.18	13290400
3/11/2008	425.26	440.15	424.65	439.8399	17636100
3/10/2008	428.83	431	413.04	413.62	15959200
3/7/2008	428.88	440	426.24	433.35	16127400
3/6/2008	447.69	453.3	431.18	432.7	14925200
3/5/2008	445.25	454.17	444	447.6999	14858300
3/4/2008	450.95	453.36	435.78	444.6	27216100
3/3/2008	471.51	472.72	450.11	457.02	15093800
2/29/2008	476.5	479.74	464.65	471.18	18831900
2/28/2008	470.5	479.09	467.36	475.39	13160600
2/27/2008	460.13	475.49	459.64	472.86	20223500
2/26/2008	461.2	466.47	446.85	464.19	46528000
2/25/2008	505.95	506.5	485.74	486.44	16728800
2/22/2008	502.06	509	497.5501	507.8	11020700
2/21/2008	512.85	513.21	499.5	502.86	11344200
2/20/2008	503.51	511.01	498.82	509	13311000
2/19/2008	534.94	535.06	506.5	508.95	12688000
2/15/2008	528.31	532.66	524.33	529.64	10469700
2/14/2008	538.35	541.04	531	532.25	12940400
2/13/2008	522.5	534.99	518.69	534.62	13236100
2/12/2008	523.39	530.6	513.03	518.09	13311200
2/11/2008	520.52	523.71	513.4	521.16	11640300
2/8/2008	509.41	517.73	508.7	516.69	13644100
2/7/2008	496.86	514.19	494.76	504.95	15841900
2/6/2008	511.14	511.17	497.93	501.71	15257500
2/5/2008	489.43	509	488.52	506.7995	22384100
2/4/2008	509.07	512.78	492.55	495.43	26287800
2/1/2008	528.67	536.67	510	515.9	35165700
1/31/2008	539.01	573	534.2901	564.3	29712800
1/30/2008	549.19	560.43	543.51	548.27	15863300
1/29/2008	560.47	561.33	540.67	550.52	12553400
1/28/2008	570.97	572.239	548.6	555.98	11621700
1/25/2008	591.81	595	566.18	566.4	13918000
1/24/2008	558.8	579.69	554.14	574.49	18782900
1/23/2008	560.71	568	519	548.6201	33897400
1/22/2008	562.03	597.5	561.2	584.35	18983900
1/18/2008	608.36	609.99	598.45	600.25	17062100
1/17/2008	620.76	625.74	598.01	600.79	16417100
1/16/2008	628.97	639.99	601.93	615.95	21098800
1/15/2008	645.9	649.05	635.38	637.65	11125200
1/14/2008	651.14	657.4	645.25	653.82	8886100
1/11/2008	642.7	649.47	630.11	638.25	9944000
1/10/2008	645.01	657.2	640.11	646.73	12655700
1/9/2008	630.04	653.34	622.51	653.2	13465900
1/8/2008	653	659.96	631	631.6799	10667500
1/7/2008	653.94	662.28	637.35	649.25	12793900
1/4/2008	679.69	680.96	655	657	10708800
1/3/2008	685.26	686.85	676.52	685.33	6498400
1/2/2008	692.87	697.37	677.7301	685.19	8605100
12/31/2007	698.57	702.49	690.58	691.48	4747600
12/28/2007	704.93	707.95	696.54	702.53	5120200
12/27/2007	707.07	716	700.7383	700.74	5879100
12/26/2007	698.99	713.22	698.21	710.84	5054900
12/24/2007	694.99	700.73	693.06	700.73	3253500
12/21/2007	697.88	699.26	693.24	696.69	10753200
12/20/2007	685.83	691	680.61	689.69	8835500
12/19/2007	674.21	679.5	669	677.37	8833300
12/18/2007	674.16	676.71	652.5	673.35	14319000
12/17/2007	688	695.42	663.67	669.23	10961000
12/14/2007	687.51	699.7	687.26	689.96	7339600
12/13/2007	696.31	697.62	681.21	694.05	10071500
12/12/2007	714	714.32	688.5	699.35	12305800
12/11/2007	719.94	720.99	698.78	699.204	12265900
12/10/2007	715.99	724.8	714	718.42	7704600
12/7/2007	714.99	718	710.5	714.87	7696400
12/6/2007	697.8	716.56	697.01	715.26	9808100
12/5/2007	692.73	698.93	687.5	698.51	8410700
12/4/2007	678.31	692	677.1201	684.16	8455100
12/3/2007	691.01	695	681.14	681.53	8641500
11/30/2007	711	711.06	682.11	693	15775200
11/29/2007	690.75	702.79	687.77	697	12403500
11/28/2007	682.11	694.3	672.14	692.26	15817100
11/27/2007	674.8	676.43	650.26	673.57	17791100
11/26/2007	680.2	693.4	665	666	13566600
11/23/2007	670	678.28	668.11	676.7	5471900
11/21/2007	643.77	669.97	642.0801	660.52	14012900
11/20/2007	636.48	659.1	632.87	648.54	19661500
11/19/2007	629.59	636.77	618.5	625.85	11043700
11/16/2007	633.94	635.49	616.02	633.63	18067500
11/15/2007	638.57	647.5	624	629.65	13921400
11/14/2007	673.28	675.49	636.27	641.68	16173200
11/13/2007	645.48	660.92	632.07	660.55	16873900
11/12/2007	657.74	669.93	626.21	632.07	20434100
11/9/2007	675.78	681.88	661.21	663.97	22753400
11/8/2007	734.6	734.89	677.18	693.84	32991300
11/7/2007	741.13	747.24	723.14	732.9399	16530400
11/6/2007	737.56	741.79	725	741.79	16855700
11/5/2007	706.99	730.23	706.07	725.65	17749600
11/2/2007	710.51	713.58	697.34	711.25	11671300
11/1/2007	702.79	713.72	701.78	703.21	13041300
10/31/2007	700.69	707	696.04	707	13739800
10/30/2007	677.51	699.91	677.51	694.77	13787300
10/29/2007	677.77	680	672.09	679.23	6126400
10/26/2007	674.03	676.54	668.06	674.6	6701000
10/25/2007	678.68	678.97	663.55	668.51	11579400
10/24/2007	672.71	677.47	659.56	675.82	14793500
10/23/2007	661.26	677.6	660	675.77	13573800
10/22/2007	638.67	655	636.28	650.75	13315400
10/19/2007	654.56	658.49	643.23	644.71	31546400
10/18/2007	635.41	641.37	628.5	639.62	24553800
10/17/2007	630.45	634	621.59	633.48	12048900
10/16/2007	618.49	625.92	611.99	616	12038500
10/15/2007	638.47	639.86	615.55	620.11	13873700
10/12/2007	623.98	638.4	618.24	637.39	13633700
10/11/2007	633.64	641.41	609	622	23574400
10/10/2007	621.36	625.68	616.8	625.39	10760400
10/9/2007	615.11	623.78	608.39	615.185	17518000
10/8/2007	595	610.26	593.95	609.62	10045900
10/5/2007	587.01	596	587.01	594.05	10127200
10/4/2007	585.09	585.09	577.06	579.03	5967400
10/3/2007	586.25	588.99	580.36	584.0199	7751200
10/2/2007	583.38	596.81	580.01	584.39	14120800
10/1/2007	569.97	584.35	569.61	582.5499	9413100
9/28/2007	567	569.55	564.12	567.27	5273700
9/27/2007	571.73	571.74	565.78	567.5	4108400
9/26/2007	570.4	571.7899	563.81	568.16	6685500
9/25/2007	564	569.56	562.86	569	5455700
9/24/2007	561	571.46	560	568.02	10583400
9/21/2007	556.34	560.79	552.83	560.1	16007300
9/20/2007	547	556.8	546.0301	552.83	11038900
9/19/2007	539.27	549.4499	538.86	546.85	11042700
9/18/2007	526.52	537.25	524.27	535.27	8422900
9/17/2007	526.53	529.28	524.07	525.3	4390600
9/14/2007	523.2	530.27	522.22	528.75	5524200
9/13/2007	524.06	527.21	523.22	524.78	3778400
9/12/2007	520.53	527.98	519	522.65	5966000
9/11/2007	516.99	521.65	515.73	521.33	5401700
9/10/2007	521.28	522.07	510.88	514.48	6445100
9/7/2007	517.86	521.24	516.8	519.35	7319800
9/6/2007	529.36	529.83	518.24	523.52	7244500
9/5/2007	523.4	529.48	522.25	527.8	6619100
9/4/2007	515.02	528	514.62	525.15	7380000
8/31/2007	513.1	516.5	511.47	515.25	5949200
8/30/2007	512.36	515.4	510.578	511.4	5298000
8/29/2007	507.84	513.3	507.23	512.88	5093500
8/28/2007	511.53	514.98	505.79	506.4	6541200
8/27/2007	514.43	517.45	511.4	513.26	4645500
8/24/2007	512.61	515.55	508.5	515	4940400
8/23/2007	516	516.13	507	512.19	6147200
8/22/2007	509.96	516.25	509.25	512.75	6498800
8/21/2007	498.94	508.16	497.77	506.61	7213900
8/20/2007	502.46	502.56	496	497.92	5389200
8/17/2007	496.21	501	491.65	500.04	10947800
8/16/2007	492.02	496.43	480.46	491.52	17273900
8/15/2007	509	511.69	496.71	497.55	10808100
8/14/2007	515.72	517.4	508	508.6	7260100
8/13/2007	519.54	519.75	513.03	515.5	6352200
8/10/2007	510.18	518.72	505.63	515.75	11738600
8/9/2007	520.8	526.82	514.63	514.73	9683300
8/8/2007	519.34	525.78	517.09	525.78	8129400
8/7/2007	509.75	519.88	509.04	516.02	8520000
8/6/2007	503	510.15	502.5	510	7295600
8/3/2007	510.05	513.2	503	503	6346000
8/2/2007	513.72	514.99	509	511.01	6303400
8/1/2007	510.5	516.51	508.14	512.94	8847500
7/31/2007	520.23	520.44	510	510	8532400
7/30/2007	512.92	519.34	510.5	516.11	7918600
7/27/2007	508.53	516.62	505.5	511.89	11007100
7/26/2007	508.74	512.59	498.88	508	13753000
7/25/2007	516.98	517.02	505.56	509.76	11078900
7/24/2007	509.3	518.69	507.11	514.0001	11133000
7/23/2007	519.01	520	512.15	512.51	12700600
7/20/2007	511.9	523.18	509.5	520.12	35509000
7/19/2007	553.46	553.52	542.24	548.59	22232100
7/18/2007	553.89	554.5	543.81	549.5	12147800
7/17/2007	555.04	557.73	552.38	555	8648500
7/16/2007	550.3	558.58	549.31	552.99	13185800
7/13/2007	547.91	552.67	547.25	552.16	10463700
7/12/2007	545.86	547.32	540.22	545.33	6876300
7/11/2007	543.61	546.5	540.01	544.47	6611900
7/10/2007	543.79	547	541.65	543.34	7704200
7/9/2007	543	548.74	540.26	542.56	7452100
7/6/2007	541.25	543.87	538.73	539.4	5488500
7/5/2007	535.56	544.4	532.15	541.63	9875900
7/3/2007	531.06	534.4	527.5	534.34	3739800
7/2/2007	525.49	531.85	524.2	530.38	6968200
6/29/2007	526.02	527.4	519.46	522.7001	7753400
6/28/2007	524.88	529.5	523.8	525.01	8328400
6/27/2007	525	527.99	519.56	526.29	12233900
6/26/2007	532.73	533.2	526.24	530.26	11367600
6/25/2007	528.98	534.99	523.38	527.42	15834100
6/22/2007	516.42	524.99	516.1	524.98	14392900
6/21/2007	510.98	515.29	506.28	514.11	8810500
6/20/2007	516.96	518.75	509.06	509.97	8667700
6/19/2007	514.01	517.25	511.54	514.31	8701800
6/18/2007	506.18	516	504.24	515.2	9662100
6/15/2007	508.19	509	501.23	505.89	12335800
6/14/2007	505.38	505.88	501.7	502.84	9233100
6/13/2007	507.0872	508.54	498.69	505.24	14053900
6/12/2007	508.71	511.67	503.17	504.77	12826100
6/11/2007	514.02	518.25	510	511.34	9286100
6/8/2007	516.2	519.64	509.46	515.49	12703600
6/7/2007	519.75	526.5	512.51	515.06	21239700
6/6/2007	516.75	520.78	515.26	518.25	15757600
6/5/2007	509.75	519	506.61	518.84	20873300
6/4/2007	497.91	510.51	497.59	507.07	14187700
6/1/2007	501	505.02	497.93	500.397	9588400
5/31/2007	500.56	508.78	497.06	497.909	17830700
5/30/2007	484.5	498.84	483	498.6	14477100
5/29/2007	485	491.8	484	487.11	10425500
5/25/2007	479.7	484.95	477.27	483.52	10686300
5/24/2007	475.15	479.2	471.5	474.33	8338800
5/23/2007	480.8206	483.4103	473.75	473.97	10110200
5/22/2007	473	479.01	473	475.86	7670300
5/21/2007	469.53	479.2	466.72	470.6	12306200
5/18/2007	472.03	472.7	469.75	470.32	7384400
5/17/2007	472.46	475.22	470.81	470.96	9311800
5/16/2007	462	473.14	459.02	472.61	13095200
5/15/2007	461.96	462.54	457.41	458	8229700
5/14/2007	465.48	467.51	460	461.78	7737600
5/11/2007	461.83	467	461	466.74	5882300
5/10/2007	467.04	469.49	461.02	461.47	7365200
5/9/2007	466.15	471.73	463.88	469.25	7772000
5/8/2007	466.13	468.17	464.73	466.81	5804300
5/7/2007	472.14	472.82	466.47	467.27	6034100
5/4/2007	470.12	474.84	465.88	471.12	7892100
5/3/2007	466.22	474.07	465.29	473.23	7181200
5/2/2007	468.65	471.08	465.73	465.78	6119200
5/1/2007	472.19	472.81	464.17	469	7309000
4/30/2007	479.15	481.35	471.38	471.38	7275100
4/27/2007	480.07	482.4	478.33	479.01	5845500
4/26/2007	478.1	484.45	477.11	481.18	8241500
4/25/2007	480	481.37	476.11	477.99	7925600
4/24/2007	478.61	479.98	475.55	477.53	7382000
4/23/2007	480.1	485	478.26	479.08	11337800
4/20/2007	490.52	492.5	482.02	482.48	24298600
4/19/2007	474.5	481.95	469.59	471.65	21997100
4/18/2007	471.26	479.9	469.53	476.01	11329600
4/17/2007	473.8	476.39	471.6	472.8	6413700
4/16/2007	468.4566	476.99	468.15	474.27	10145600
4/13/2007	468.45	468.77	463.36	466.29	5584000
4/12/2007	464	468	462.24	467.39	5410300
4/11/2007	466.06	469.4	462.61	464.53	7616300
4/10/2007	467.09	470.79	465.16	466.5	5952600
4/9/2007	472.98	473	465.59	468.21	6118000
4/5/2007	471.3	472.09	469.62	471.51	5426100
4/4/2007	472.14	473	469.58	471.02	7550000
4/3/2007	464.05	474.25	464	472.6	12990500
4/2/2007	457.76	458.53	452.12	458.53	6890100
3/30/2007	462.1	463.4	456.14	458.16	6753600
3/29/2007	464.55	466	455	460.92	7969000
3/28/2007	461.87	465.44	460.15	461.88	9174000
3/27/2007	463.55	465.23	460.34	463.62	7474900
3/26/2007	460.55	465	455.62	465	9411100
3/23/2007	461.45	463.39	457.08	461.83	8214300
3/22/2007	455.61	462.17	452.53	462.04	11350000
3/21/2007	445.3	456.57	445.215	456.55	11585000
3/20/2007	445.79	447.6	443.6	445.28	6836100
3/19/2007	443.25	448.5	440.63	447.23	10385000
3/16/2007	445.65	446.7	439.89	440.85	11306800
3/15/2007	447.86	449.822	443.94	446.19	7880500
3/14/2007	443.23	448.66	439	448	16017700
3/13/2007	450.11	451.93	442.83	443.03	12741800
3/12/2007	452.57	455.25	451.11	454.75	6923800
3/9/2007	458	458.4	450.1	452.96	9945400
3/8/2007	459.22	465.5	454.1	454.72	10714800
3/7/2007	462.69	463.14	454.29	455.64	13055100
3/6/2007	447.47	459	447.38	457.55	15052300
3/5/2007	437.02	445.5	437	440.945	12697400
3/2/2007	445.11	448.7	438.68	438.68	13154000
3/1/2007	442.67	452.42	440	448.23	17353000
2/28/2007	450.41	453.67	443.04	449.45	16048500
2/27/2007	455	459.8	447.17	448.77	18606900
2/26/2007	472.83	475.25	463.75	464.93	7931800
2/23/2007	475.75	476.95	467.8	470.62	7757400
2/22/2007	478.69	484.24	474.39	475.85	11476300
2/21/2007	469.84	478.68	467.74	475.86	11269900
2/20/2007	468.47	472.75	464.71	472.1	8127000
2/16/2007	462.8	470.15	462.06	469.94	12341600
2/15/2007	466	466.13	460.72	461.47	8076700
2/14/2007	460	469.13	459.22	465.93	11386200
2/13/2007	459.155	462.78	457.26	459.1	8117000
2/12/2007	460.68	462.39	455.02	458.29	11497400
2/9/2007	471.65	472.68	461.5	461.89	9707400
2/8/2007	468.05	473.75	465.15	471.03	8145200
2/7/2007	473.82	474.35	468.78	470.01	8231300
2/6/2007	468.1	473.3	467.26	471.48	10633100
2/5/2007	477.5	478	466.19	467.16	14399300
2/2/2007	482.61	485	477.81	481.5	12560400
2/1/2007	506	506.01	481.53	481.75	31286000
1/31/2007	496.49	505	495.51	501.5	24387700
1/30/2007	494	498	491.22	494.32	8352600
1/29/2007	498	498.75	490.5	492.47	9541800
1/26/2007	490.93	497.9	487.03	495.84	10982000
1/25/2007	501	504.5	485.66	488.09	12724200
1/24/2007	484.445	499.54	483.29	499.07	12106400
1/23/2007	480.79	484.75	477.29	479.05	9321600
1/22/2007	492.5	492.65	478.5	480.84	10797700
1/19/2007	487.98	490.76	486.74	489.75	9946600
1/18/2007	494.52	496.48	487.43	487.83	11852100
1/17/2007	503.395	507.77	494.38	497.28	13384800
1/16/2007	507.55	513	503.3	504.28	15122600
1/12/2007	501.99	505	500	505	8938400
1/11/2007	497.2	501.75	496.18	499.72	14401900
1/10/2007	484.43	493.55	482.04	489.46	11925000
1/9/2007	485.45	488.25	481.2	485.5	10752000
1/8/2007	487.69	489.87	482.2	483.58	9499200
1/5/2007	482.5	487.5	478.11	487.19	13730400
1/4/2007	469	483.95	468.35	483.26	15759400
1/3/2007	466	476.66	461.11	467.59	15397500
12/29/2006	462.1	464.47	459.86	460.48	5113200
12/28/2006	467.12	468.58	462.25	462.56	6226100
12/27/2006	460	468.08	459.1	468.03	8454500
12/26/2006	456.52	459.47	454.59	457.53	4144400
12/22/2006	457.5	458.64	452.73	455.58	7968600
12/21/2006	464.185	465.25	452.3405	456.2	13892600
12/20/2006	470	471.5	462.33	462.9	8726800
12/19/2006	461.72	469.31	458.5	468.63	13160800
12/18/2006	482.505	482.74	460.72	462.8	16017100
12/15/2006	482.635	484.11	479.84	480.3	10371200
12/14/2006	480.25	483.75	477.26	482.12	9488300
12/13/2006	484.69	485.5	477.02	478.99	9314800
12/12/2006	483.85	486.36	480.28	481.78	8353600
12/11/2006	484.92	488.9	483.8	483.93	6520200
12/8/2006	481.94	488.6	480	484.11	7941800
12/7/2006	490.23	491.8	482.42	482.64	9319200
12/6/2006	486.96	492.4	484.52	488.71	8891600
12/5/2006	487.4	489.44	484.89	487	8197700
12/4/2006	483	487.43	479.35	484.85	9790000
12/1/2006	485.98	488.39	478.5	480.8	11251500
11/30/2006	484.19	490.4	481.55	484.81	11143800
11/29/2006	494.24	494.74	482.25	484.65	12617900
11/28/2006	481.13	489.86	477.03	489.5	15579600
11/27/2006	501.37	501.78	484.75	484.75	14634700
11/24/2006	504.5	507.5	504	505	3461900
11/22/2006	510.97	513	505.78	508.01	8992300
11/21/2006	496.54	510	495.83	509.65	16838100
11/20/2006	498.4	498.4	492.65	495.05	10238700
11/17/2006	493.25	499.66	493	498.79	11010900
11/16/2006	495	497.68	492.56	495.9	10175000
11/15/2006	493.43	499.85	491.93	491.93	16724600
11/14/2006	480.7	489.95	480.5	489.3	14432300
11/13/2006	474.9	481.17	474.14	481.03	8675100
11/10/2006	473.78	474.72	470.29	473.55	5587800
11/9/2006	476.5	479.49	471.86	472.63	9748600
11/8/2006	470.35	481.74	468.6	475	15914000
11/7/2006	476.955	479.02	471.77	472.57	9784400
11/6/2006	473.77	479.66	472.33	476.95	9973000
11/3/2006	472.23	473.75	465.0615	471.798	9805500
11/2/2006	467.5	473.73	466.38	469.91	10462900
11/1/2006	478.755	479.13	465.26	467.5	10841700
10/31/2006	478.06	482.16	473.84	476.39	12558200
10/30/2006	474.82	480.46	470.01	476.57	13113000
10/27/2006	483.901	485.24	472.49	475.2	13194700
10/26/2006	487.68	491.96	484.2	485.1	14049300
10/25/2006	477.49	488.5	475.11	486.601	18356600
10/24/2006	476.28	477.86	471.41	473.31	17303000
10/23/2006	462.28	484.64	460.37	480.78	30178700
10/20/2006	458.99	460.1	453.59	459.67	23272500
10/19/2006	420.23	454.91	419.57	426.06	22983900
10/18/2006	422.995	424.75	417.5	419.31	12022500
10/17/2006	420.3	423.75	416.702	420.64	10411500
10/16/2006	427.7	429.2	421.34	421.75	8630100
10/13/2006	427.76	429.5	425.56	427.3	7237700
10/12/2006	428.56	429.68	424	427.44	9678300
10/11/2006	425.02	429.91	423.76	426.5	11259500
10/10/2006	431.56	437.85	422.39	426.65	19557600
10/9/2006	424.8	431.95	423.42	429	15151400
10/6/2006	410.22	421.91	409.7501	420.5	14658300
10/5/2006	414.7	418.24	410.86	411.81	11568000
10/4/2006	404.97	415.77	403.05	415.7	13310200
10/3/2006	401.29	406.46	398.19	404.04	10918400
10/2/2006	401.9	406	400.8	401.44	7296400
9/29/2006	405.125	405.62	401.41	401.9	6615100
9/28/2006	404.08	406.98	400.54	403.58	10204500
9/27/2006	406.3	411.22	402.37	402.92	11741600
9/26/2006	405.5	407.68	401.77	406.87	10568200
9/25/2006	405.58	409.45	402.5	403.98	11463100
9/22/2006	404.98	407.45	401.36	403.78	9289900
9/21/2006	400.3	408.45	399.86	406.85	21362800
9/20/2006	407.1	407.39	394.62	397	18277300
9/19/2006	415.46	415.49	392.74	403.81	28557200
9/18/2006	410	418.69	409.47	414.69	14199100
9/15/2006	407.48	410.05	406.74	409.88	15660700
9/14/2006	404.3	406.28	401.93	403.98	10721400
9/13/2006	395.15	406.76	395.1	406.57	19516800
9/12/2006	385	392.73	384.88	391.9	10873500
9/11/2006	378.26	384.69	377.77	384.09	9049300
9/8/2006	376.72	380.79	376.72	377.85	6160600
9/7/2006	379.39	381.75	377.4	378.49	7676300
9/6/2006	382.1	383.19	379.66	380.14	7440700
9/5/2006	379.87	385.4	377.44	384.36	8140400
9/1/2006	380.995	381.28	377.19	378.6	5340400
8/31/2006	381.4941	382.15	378.2	378.53	5913800
8/30/2006	379.21	384.65	378.51	380.75	8080700
8/29/2006	380.78	382.32	377.2	378.95	8911000
8/28/2006	375.61	380.95	375	380.95	8319600
8/25/2006	373.08	375.32	372.5	373.26	4928400
8/24/2006	374.44	376.4	372.26	373.73	6958000
8/23/2006	377.64	378.27	372.66	373.43	7277300
8/22/2006	377.7341	379.26	374.84	378.29	8319800
8/21/2006	378.1	379	375.22	377.3	8038500
8/18/2006	386.31	387.09	380.75	383.36	9894400
8/17/2006	386.39	390	383.92	385.8	10150200
8/16/2006	383.48	388.45	382.12	387.72	11694600
8/15/2006	374.11	381.6699	372.6	380.97	13383000
8/14/2006	371.5	375.13	368.67	369.43	9926600
8/11/2006	373.88	375.28	368	368.5	7525400
8/10/2006	373.88	377.67	372.46	374.2	8515200
8/9/2006	382.8	384.68	376.36	376.94	8613300
8/8/2006	382.82	384.5	379.09	381	11474900
8/7/2006	371.5	379.73	371.15	377.95	7885900
8/4/2006	379.56	380.68	371.75	373.85	10180200
8/3/2006	364.98	377.91	363.36	375.39	12641300
8/2/2006	375.6	377.17	365.2	367.23	14181400
8/1/2006	385.11	385.77	375.51	375.51	10915400
7/31/2006	388	389.17	383.31	386.6	9181400
7/28/2006	382	389.56	381.73	388.12	8159000
7/27/2006	387.37	387.49	377.95	382.4	11270900
7/26/2006	388.2	391.91	383	385.5	11052700
7/25/2006	385.02	391.31	383.8	389.36	11510600
7/24/2006	392.82	393.89	381.21	390.9	16156000
7/21/2006	386.14	391.75	377.69	390.108	23485600
7/20/2006	404.28	404.44	385.66	387.12	25052300
7/19/2006	395.01	401.14	394.66	399	17019900
7/18/2006	409.75	410.57	397.74	403.05	17056500
7/17/2006	404.625	411	403.72	407.89	11612100
7/14/2006	410.33	411.49	398.61	403.5	15089000
7/13/2006	414	418.34	406.83	408.83	13835100
7/12/2006	422.09	422.74	416.73	417.25	9803500
7/11/2006	418.505	425.05	413.03	424.56	11930600
7/10/2006	423.44	425.23	416.38	418.2	8863900
7/7/2006	426.05	427.89	415.88	420.45	12071700
7/6/2006	423.375	425.38	421.98	423.19	7366800
7/5/2006	421.52	422.8	415.64	421.46	9961200
7/3/2006	420.04	423.77	419.45	423.2	4309000
6/30/2006	415.6	419.33	412.33	419.33	12503400
6/29/2006	407.99	418.2	405.82	417.81	13303000
6/28/2006	404.01	406.48	401.13	406.11	7413500
6/27/2006	405.71	408	401.01	402.32	8205900
6/26/2006	406.75	408.3	403.25	404.22	7095200
6/23/2006	402.76	409.75	400.74	404.86	10618900
6/22/2006	401.58	406	388	399.95	11811900
6/21/2006	391.06	404	389.75	402.13	17471300
6/20/2006	388.03	391.87	386.51	387.17	8071700
6/19/2006	390.85	394.8	386.98	388.14	15250900
6/16/2006	389.1	390.93	388	390.7	10598500
6/15/2006	386.62	392.25	383	391	13557800
6/14/2006	389.83	391.1	378.52	384.39	15528400
6/13/2006	380.9	387	378.12	386.525	15302800
6/12/2006	386.85	390.49	381	381.54	10028100
6/9/2006	392.19	395.43	387.25	388.2904	12302600
6/8/2006	387.75	394.27	378.59	393.3	20698200
6/7/2006	393.24	394.86	386.5	386.51	17804700
6/6/2006	376.585	390	376.3	389.99	20499000
6/5/2006	376.18	381.45	374.15	374.44	11105800
6/2/2006	386.84	387.08	377.45	379.44	12760000
6/1/2006	373.54	382.99	371.6	382.62	12543400
5/31/2006	373.8022	378.25	366.78	371.82	15946600
5/30/2006	378.28	381	371.45	371.94	8623300
5/26/2006	384.55	385.88	380.03	381.35	7326600
5/25/2006	379.08	383	372.31	382.99	16372800
5/24/2006	377.35	383.44	371.61	381.25	19088400
5/23/2006	374.21	383.88	373.56	375.58	17948000
5/22/2006	367.85	373.03	365.25	370.95	17191500
5/19/2006	373.28	374.5	360.57	370.02	22773600
5/18/2006	378.78	381.81	370.71	370.99	11658300
5/17/2006	370.61	379.84	370.22	374.5	21266300
5/16/2006	375.99	376.86	369.89	371.3	12969200
5/15/2006	375.93	380.15	368.25	376.2	17163000
5/12/2006	383.5	384.87	373.55	374.13	20155000
5/11/2006	403.42	404.71	384.98	387	17767800
5/10/2006	408.31	411.71	401.86	402.98	12362000
5/9/2006	395.7	409	393.75	408.8	18262900
5/8/2006	395.11	397.12	390.05	394.78	10226900
5/5/2006	397.6	400.68	391.78	394.3	12117800
5/4/2006	395.03	398.87	392.21	394.75	9294600
5/3/2006	396.55	401.5	390.88	394.17	16128200
5/2/2006	401	402.49	388.4	394.8	26182300
5/1/2006	417.85	419.44	398.55	398.9	20701600
4/28/2006	417.73	425.73	416.3	417.94	14827700
